shopID,price,districtID,dishID,numLike,numOK,numDislike,tasteAvg,environmentAvg,serviceAvg,shopInfo,moneyAvg,scoreWhole
13578,41to100,2026, 1037,145,91,59,3.25,3.0,2.83,3.45,3.59,3.2
10383,41to100,3018,,71,28,21,3.48,3.36,3.1,3.24,3.29,3.34
15654,10to$15,2010, 1022,119,62,22,3.65,3.66,3.32,3.69,3.11,3.51
12184,10to$15,2008, 1034,121,54,57,3.54,3.35,3.06,3.28,3.12,3.33
14673,10to$15,2010, 1019,79,30,26,3.55,3.47,3.47,3.52,2.93,3.4
23782,10to$15,8809,,9,1,0,4.1,4.2,3.6,4.4,3.3,4.08
31056,10to$15,2010,,21,8,3,3.81,3.06,3.88,3.41,2.97,3.53
14562,41to100,3018, 1041,97,46,47,3.36,3.62,3.21,3.51,2.96,3.31
14650,Below40,2010, 1014,7,9,4,3.25,3.2,3.2,3.55,2.55,3.14
49389,Below40,2001, 1014,20,5,0,4.12,3.84,3.88,4.04,3.96,4.04
8471,41to100,2008, 1014 1019,120,32,82,3.12,3.38,2.79,3.15,3.33,3.11
10892,Below40,2010, 1010 1039,23,33,26,2.99,2.15,2.29,2.15,3.45,2.7
32619,41to100,7104, 1019,6,1,1,3.75,4.25,3.63,3.75,4.13,3.96
14536,Below40,2001,,23,20,15,3.07,2.84,2.83,2.81,3.02,2.93
10302,41to100,1019,,24,6,0,3.83,3.63,3.3,3.9,2.93,3.6
10667,41to100,3002, 1010 1018,27,10,7,3.52,3.45,3.3,3.59,3.36,3.44
9945,10to$15,2008, 1034,53,52,24,3.26,3.69,3.14,3.63,3.08,3.28
1085,41to100,2008, 1015,112,25,14,3.94,3.76,3.61,3.82,3.13,3.73
11952,10to$15,3002, 1022,133,36,39,3.52,3.73,3.06,3.57,3.45,3.46
9768,15to$30,1010, 1022,23,5,5,3.58,4.0,3.45,3.79,3.0,3.53
14534,15to$30,2008,,183,52,28,3.71,3.87,3.51,3.8,3.21,3.62
7094,Below40,3002, 1004,41,3,4,3.96,2.83,3.25,3.02,4.42,3.68
575,15to$30,2008,,94,40,26,3.53,3.61,3.2,3.71,2.96,3.41
11062,41to100,3007,,9,13,21,2.65,3.4,2.49,3.23,2.67,2.77
7735,15to$30,1003,,66,10,7,3.57,4.22,3.7,4.0,3.33,3.66
10623,10to$15,1003,,12,3,0,3.67,3.33,3.33,3.67,3.53,3.49
12470,10to$15,3018, 1009 1036,24,11,5,3.33,3.11,3.0,3.12,3.53,3.24
11306,41to100,3002, 1036,3,3,2,2.63,2.5,2.5,2.75,3.0,2.8
8909,10to$15,3002,,12,4,2,3.39,3.17,3.22,3.28,3.17,3.25
10190,41to100,3007, 1014,3,10,12,2.44,3.32,2.64,3.24,2.4,2.64
7013,41to100,3002,,14,6,6,3.35,3.12,3.0,3.19,3.08,3.19
10396,41to100,3002, 1041,15,6,4,3.42,3.3,3.22,3.48,3.28,3.32
13707,10to$15,2026,,43,35,33,3.08,3.64,2.91,3.51,2.91,3.12
13125,Below40,3002, 1010,107,29,35,3.93,2.66,2.66,2.96,3.12,3.36
13577,41to100,2026,,65,50,23,3.15,3.4,3.0,3.38,3.34,3.2
6061,10to$15,3007, 1005 1034,20,14,16,2.96,3.46,2.72,3.42,2.86,2.99
13787,10to$15,2026, 1034,18,28,22,2.89,3.4,3.04,3.49,2.57,2.98
6993,Below40,3002, 1010,10,2,2,3.29,2.43,3.0,2.64,3.86,3.11
11811,10to$15,3018, 1017,40,8,15,3.57,4.02,3.37,3.83,3.1,3.53
10769,41to100,3002,,4,9,14,2.63,2.78,2.07,2.33,2.63,2.5
12815,10to$15,2008,,42,15,13,3.19,3.91,3.33,3.61,3.19,3.31
3701,41to100,2010, 1022,30,14,18,3.23,3.6,3.31,3.63,2.81,3.26
5110,15to$30,2008, 1032,35,27,37,2.67,3.16,3.31,3.38,2.71,2.87
11329,10to$15,1008,,42,10,18,3.59,3.27,2.9,3.3,4.04,3.45
10214,Below40,3015,,35,13,4,3.75,3.65,3.71,3.63,3.01,3.59
16204,Below40,2010, 1010,40,15,10,3.35,3.25,3.51,3.52,3.45,3.36
14557,10to$15,3018,,18,19,5,3.37,3.46,3.46,3.46,2.96,3.31
12128,41to100,1022, 1041 1010,9,15,15,3.05,3.1,2.46,3.1,3.23,2.98
3823,Below40,1003, 1010,172,57,15,3.71,3.39,3.28,3.51,4.1,3.61
15759,10to$15,2008,,131,39,27,3.66,3.75,3.66,3.81,3.22,3.59
16422,41to100,3015,,26,49,26,2.95,3.2,2.59,3.22,2.95,2.94
16503,Below40,2005, 1004 1010,254,73,52,3.75,3.34,3.69,3.57,3.44,3.6
14921,15to$30,3018, 1022,67,38,12,3.44,3.81,3.72,3.74,3.25,3.49
436,41to100,2010,,140,57,48,3.45,3.33,2.98,3.29,3.49,3.33
9830,41to100,2028, 1011,69,17,2,3.78,3.03,3.36,3.12,3.67,3.52
14145,41to100,2019,,18,22,19,2.88,3.31,2.73,3.07,2.86,2.88
10752,41to100,3015,,15,6,7,3.12,3.46,3.29,3.54,3.23,3.21
9809,15to$30,1022,,136,30,21,3.57,3.87,4.15,3.9,3.37,3.66
12059,41to100,2008,,16,9,4,3.38,3.86,3.34,3.52,3.07,3.38
12675,10to$15,2008, 1001,66,32,49,3.3,2.94,2.99,3.16,2.52,3.07
15904,Below40,2003, 1039 1005,24,12,5,3.41,3.12,3.12,3.22,3.44,3.3
19288,10to$15,2028, 1009 1036 1001,14,1,6,3.29,3.52,3.19,3.48,3.52,3.3
15975,41to100,3018, 1036,18,5,12,3.15,3.61,2.8,3.38,3.14,3.13
12410,41to100,3018, 1011,11,7,2,3.4,3.05,3.2,3.05,3.2,3.23
14875,10to$15,3015,,9,7,12,2.79,3.39,2.54,3.21,2.64,2.83
8915,41to100,2008,,12,8,11,3.16,3.03,2.71,3.06,2.97,3.02
12206,41to100,2004, 1010,28,11,3,3.67,2.79,3.19,3.1,3.93,3.42
11438,10to$15,1019, 1034,308,99,80,3.64,3.42,3.41,3.56,3.22,3.5
1658,10to$15,2010, 1017 1019 1032,131,46,50,3.24,3.45,3.08,3.33,3.1,3.21
12094,Below40,3018, 1003,23,6,3,3.73,3.36,3.21,3.32,3.56,3.5
15705,Below40,2005, 1003,24,14,8,3.22,3.52,3.2,3.51,2.98,3.23
3553,41to100,2001, 1033,65,5,2,4.14,3.82,4.19,3.88,3.94,4.01
24220,15to$30,8801, 1032,16,8,10,3.29,3.29,3.32,3.53,3.06,3.28
24155,Below40,8816, 1010,58,6,7,4.15,2.9,3.06,3.0,3.82,3.65
19255,41to100,2013,,8,6,8,2.73,3.32,2.68,3.09,3.41,2.88
16688,41to100,2008, 1024 1028 1034,55,32,22,3.39,3.34,3.27,3.55,2.86,3.3
25345,Below40,2008, 1033,7,0,1,3.88,3.13,3.5,3.13,3.75,3.54
14036,Below40,2013, 1004,17,8,3,3.86,2.93,3.54,3.11,4.07,3.54
13301,41to100,2008,,47,13,9,3.64,3.17,3.66,3.35,3.48,3.49
14036,Below40,2013, 1004,17,8,3,3.86,2.93,3.54,3.11,4.07,3.54
11062,41to100,3007,,9,13,21,2.65,3.4,2.49,3.23,2.67,2.77
12325,Below40,2031,,3,4,9,2.44,2.31,2.63,2.44,2.75,2.54
4203,15to$30,1003, 1020,197,78,64,3.64,3.59,3.52,3.74,2.86,3.49
3953,Below40,2019, 1010,426,145,67,3.78,2.69,2.94,2.86,3.39,3.34
1864,15to$30,1022, 1036,34,10,4,3.9,3.7,3.75,3.92,2.94,3.69
3436,41to100,2008,,126,48,18,3.71,2.99,3.49,3.13,3.52,3.46
15599,41to100,1008, 1039,81,22,18,3.63,3.48,3.32,3.45,3.36,3.48
12967,41to100,2019,,48,12,6,3.64,2.83,3.5,2.92,3.77,3.41
15856,,1022, 1008 1009,26,2,4,4.19,3.38,4.06,3.84,3.2,3.86
11855,41to100,1026, 1003 1014,258,38,14,4.26,3.3,3.67,3.7,3.53,3.87
11948,Below40,2005,,200,21,7,4.24,2.94,4.34,3.39,4.15,3.94
11072,15to$30,1014,,7,5,0,3.58,3.67,3.92,4.25,3.25,3.63
11442,41to100,1004,,182,47,22,4.03,3.18,3.52,3.54,3.37,3.68
13114,41to100,2019,,71,30,18,3.45,2.74,2.92,2.9,3.36,3.19
15271,10to$15,1019, 1010 1020 1036,44,18,8,3.75,3.2,3.09,3.24,3.12,3.42
9732,41to100,2028, 1009 1010 1036,31,6,9,3.95,2.93,3.07,3.15,3.09,3.46
11719,41to100,1022,,58,13,6,3.84,2.95,3.26,3.16,3.81,3.52
12967,41to100,2019,,48,12,6,3.64,2.83,3.5,2.92,3.77,3.41
15271,10to$15,1019, 1010 1020 1036,44,18,8,3.75,3.2,3.09,3.24,3.12,3.42
13433,41to100,2019,,51,18,20,3.64,2.92,2.99,3.0,3.19,3.29
3301,41to100,2010, 1009 1036,36,8,4,3.91,2.77,3.29,2.63,3.8,3.48
2516,10to$15,1004, 1036,81,25,15,3.72,3.06,3.08,3.21,3.25,3.4
12405,41to100,2016, 1010 1018,11,2,1,3.57,2.43,3.21,2.57,3.64,3.23
10369,41to100,1004, 1010,44,16,11,3.51,2.84,2.98,2.85,3.56,3.23
14653,Below40,3018, 1005,69,29,6,3.74,3.08,3.06,3.03,3.59,3.43
10370,Below40,1022,,39,3,1,4.1,2.7,3.79,3.24,3.4,3.66
1660,15to$30,2008, 1009 1036,29,4,5,3.96,3.71,3.63,3.89,3.53,3.79
12358,10to$15,1019, 1036,47,19,10,3.61,3.26,3.18,3.46,3.09,3.38
10325,10to$15,1022,,32,11,6,3.65,3.04,3.22,3.41,3.21,3.41
1423,15to$30,1019, 1036,24,8,4,3.39,3.75,3.19,3.64,3.06,3.34
13564,41to100,2010, 1010,24,21,11,2.98,3.36,3.05,3.45,3.2,3.08
1084,41to100,1019, 1015,89,22,10,3.91,3.71,3.52,3.76,3.2,3.7
7611,15to$30,1010,,71,12,6,3.75,4.62,4.08,4.2,3.25,3.87
14080,10to$15,2003,,163,52,35,3.54,3.74,3.55,3.75,2.99,3.49
2933,10to$15,1023,,78,27,24,3.66,3.73,3.44,3.68,2.99,3.52
26327,,1018,,1,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12104,41to100,1019, 1015,36,12,3,3.89,3.55,3.35,3.6,3.21,3.63
24071,41to100,8808,,11,1,1,4.38,3.23,4.23,3.69,3.92,4.08
7867,Below40,1009, 1014,92,38,23,3.42,2.72,2.99,2.9,3.4,3.18
14047,41to100,1004,,50,29,14,3.52,2.95,3.13,3.25,3.19,3.3
13032,Below40,1022, 1014,13,0,0,4.42,2.62,3.25,3.5,4.48,3.92
13649,10to$15,1019, 1034,81,27,15,3.75,3.51,3.43,3.6,3.38,3.58
5253,Below40,2010,,16,17,10,2.93,2.95,3.05,3.03,3.08,2.99
1632,Below40,3003, 1014,95,99,116,2.89,2.33,2.3,2.38,2.76,2.63
12502,10to$15,2008, 1034,85,56,65,3.05,2.73,2.61,2.93,3.32,2.94
7439,Below40,1004, 1010,17,4,2,3.78,3.48,3.3,3.43,3.52,3.66
11056,41to100,1019, 1001,49,21,31,3.27,3.1,3.08,3.12,2.38,3.07
14298,10to$15,3019, 1001,17,10,4,3.42,2.74,3.0,2.87,2.87,3.11
12815,10to$15,2008,,42,15,13,3.19,3.91,3.33,3.61,3.19,3.31
10845,41to100,2010,,18,14,13,3.16,2.8,3.31,2.91,2.6,3.0
14723,Below40,1004,,33,8,3,3.8,2.69,3.72,3.1,4.24,3.55
11766,15to$30,1019, 1036 1001,86,31,21,3.67,3.51,3.23,3.54,3.28,3.49
9946,10to$15,3007, 1034,70,52,16,3.41,3.74,3.44,3.78,3.08,3.42
2910,41to100,3007, 1009,55,18,11,3.56,3.08,3.42,3.18,3.63,3.42
5450,Below40,2010, 1010 1033,21,5,10,3.44,3.43,2.72,3.28,3.29,3.28
12134,10to$15,2008, 1034,59,29,19,3.47,3.31,3.29,3.35,3.22,3.35
14047,41to100,1004,,50,29,14,3.52,2.95,3.13,3.25,3.19,3.3
7824,10to$15,2010, 1019 1032,38,31,31,3.15,2.93,2.84,2.85,3.27,3.02
12128,41to100,1022, 1041 1010,9,15,15,3.05,3.1,2.46,3.1,3.23,2.98
12120,15to$30,2010, 1016 1017,98,23,5,3.98,4.11,4.03,4.28,3.34,3.92
21187,15to$30,2008,,60,22,4,3.95,4.41,3.96,4.35,3.47,3.96
2938,30to$50,2008, 1032,169,14,20,4.17,4.39,4.24,4.45,3.49,4.12
341,30to$50,2008, 1008,174,12,4,4.41,4.5,4.55,4.61,3.78,4.34
2938,30to$50,2008, 1032,169,14,20,4.17,4.39,4.24,4.45,3.49,4.12
341,30to$50,2008, 1008,174,12,4,4.41,4.5,4.55,4.61,3.78,4.34
341,30to$50,2008, 1008,174,12,4,4.41,4.5,4.55,4.61,3.78,4.34
2020,41to100,1003, 1003,277,40,17,4.16,4.13,3.95,4.26,3.47,4.02
341,30to$50,2008, 1008,174,12,4,4.41,4.5,4.55,4.61,3.78,4.34
341,30to$50,2008, 1008,174,12,4,4.41,4.5,4.55,4.61,3.78,4.34
341,30to$50,2008, 1008,174,12,4,4.41,4.5,4.55,4.61,3.78,4.34
341,30to$50,2008, 1008,174,12,4,4.41,4.5,4.55,4.61,3.78,4.34
2938,30to$50,2008, 1032,169,14,20,4.17,4.39,4.24,4.45,3.49,4.12
341,30to$50,2008, 1008,174,12,4,4.41,4.5,4.55,4.61,3.78,4.34
5847,10to$15,1003,,50,20,6,3.91,4.09,3.97,4.22,3.08,3.83
341,30to$50,2008, 1008,174,12,4,4.41,4.5,4.55,4.61,3.78,4.34
341,30to$50,2008, 1008,174,12,4,4.41,4.5,4.55,4.61,3.78,4.34
2020,41to100,1003, 1003,277,40,17,4.16,4.13,3.95,4.26,3.47,4.02
2020,41to100,1003, 1003,277,40,17,4.16,4.13,3.95,4.26,3.47,4.02
50823,Below40,3005, 1003,4,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5371,30to$50,2008,,6,1,2,4.06,3.44,3.78,4.39,3.72,3.89
2020,41to100,1003, 1003,277,40,17,4.16,4.13,3.95,4.26,3.47,4.02
17506,10to$15,1003, 1003,156,21,7,4.25,3.96,3.87,4.07,3.5,4.03
2020,41to100,1003, 1003,277,40,17,4.16,4.13,3.95,4.26,3.47,4.02
50737,10to$15,1022, 1036,5,4,3,3.08,3.17,3.5,3.25,3.83,3.28
14925,41to100,1019, 1009 1036,31,6,3,3.95,2.85,3.2,3.28,3.67,3.56
6282,10to$15,1019,,188,77,39,3.69,3.82,3.43,3.79,3.21,3.59
16503,Below40,2005, 1004 1010,254,73,52,3.75,3.34,3.69,3.57,3.44,3.6
3953,Below40,2019, 1010,426,145,67,3.78,2.69,2.94,2.86,3.39,3.34
13927,41to100,1004, 1009 1036,11,5,2,3.94,3.0,3.22,3.17,3.25,3.58
3224,15to$30,1019, 1019 1032,49,18,11,3.83,3.53,3.27,3.63,3.06,3.56
8966,10to$15,2015, 1001,11,0,1,3.75,3.0,3.67,3.33,3.92,3.56
3086,Below40,1012, 1010,119,49,23,3.86,2.73,2.78,2.92,3.16,3.35
15940,10to$15,1004, 1001,11,5,8,3.5,2.54,2.88,2.96,2.88,3.1
10369,41to100,1004, 1010,44,16,11,3.51,2.84,2.98,2.85,3.56,3.23
10216,10to$15,1001, 1036,28,15,4,3.64,3.21,3.23,3.28,3.19,3.41
12294,Below40,1004, 1010,16,5,2,3.74,3.57,3.74,3.83,3.7,3.7
2516,10to$15,1004, 1036,81,25,15,3.72,3.06,3.08,3.21,3.25,3.4
19219,15to$30,2003,,40,14,6,3.77,3.57,3.23,3.62,3.25,3.56
9640,10to$15,1018, 1009,37,4,5,3.93,2.98,3.35,3.28,3.65,3.56
12389,10to$15,2007, 1009 1036,33,7,3,3.97,2.88,3.09,3.07,3.59,3.54
12967,41to100,2019,,48,12,6,3.64,2.83,3.5,2.92,3.77,3.41
19107,10to$15,1004,,2,3,2,3.29,3.29,2.57,3.29,2.71,3.23
10414,Below40,2019, 1010,250,74,23,3.87,2.86,3.35,3.02,3.49,3.49
13693,Below40,1004, 1010 1039,46,15,2,3.98,2.65,3.27,2.98,3.62,3.52
14418,41to100,2028, 1009 1010 1036,14,2,2,4.11,3.61,3.25,3.67,3.14,3.72
9834,10to$15,1019, 1040 1009,57,9,14,3.62,3.88,3.53,3.81,3.17,3.56
11442,41to100,1004,,182,47,22,4.03,3.18,3.52,3.54,3.37,3.68
7601,41to100,2007,,138,45,23,3.74,3.01,2.88,3.07,3.57,3.4
10548,41to100,1014,,7,4,0,3.18,3.0,3.41,3.05,3.77,3.2
448,30to$50,1017, 1009 1036,11,2,2,4.13,3.13,3.67,3.4,2.8,3.65
3824,41to100,2001,,41,15,14,3.54,2.83,3.03,3.0,3.11,3.24
3523,10to$15,2022, 1036,167,44,26,3.96,2.82,3.33,2.95,3.45,3.52
44074,41to100,2002, 1003,2,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12334,30to$50,2008,,88,5,19,3.81,3.77,4.11,3.92,3.29,3.75
3436,41to100,2008,,126,48,18,3.71,2.99,3.49,3.13,3.52,3.46
11948,Below40,2005,,200,21,7,4.24,2.94,4.34,3.39,4.15,3.94
10100,Below40,3018,,276,135,57,3.57,2.63,2.99,2.94,3.74,3.29
1868,41to100,1003, 1017 1036,420,101,48,3.86,2.94,3.03,2.73,3.7,3.44
10403,41to100,2008,,13,4,2,3.63,3.42,3.0,3.42,3.58,3.45
12334,30to$50,2008,,88,5,19,3.81,3.77,4.11,3.92,3.29,3.75
45416,,7306,,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
10077,41to100,2008, 1041,176,83,82,3.47,3.34,3.08,3.48,3.05,3.31
11442,41to100,1004,,182,47,22,4.03,3.18,3.52,3.54,3.37,3.68
10374,10to$15,1019, 1009 1003,22,21,8,3.31,3.61,3.02,3.55,2.98,3.27
11321,41to100,2008,,401,199,103,3.62,2.71,3.01,2.96,3.66,3.31
3249,15to$30,2008, 1016,186,48,42,3.79,3.03,3.49,3.37,3.36,3.51
10760,41to100,4005, 1003,77,15,4,4.03,3.62,3.8,3.71,3.23,3.78
13619,41to100,1022, 1010,41,8,4,3.83,2.65,2.87,2.89,3.87,3.43
10049,41to100,1022, 1033 1071,135,13,6,4.12,2.49,2.97,2.74,4.02,3.55
12428,41to100,2029,,9,4,2,3.2,3.87,2.6,2.87,2.93,3.09
10684,41to100,2008,,83,26,23,3.33,3.85,3.08,3.56,3.4,3.37
12686,Below40,2019, 1017,45,12,3,4.07,3.23,3.7,3.58,3.53,3.76
12047,Below40,1019, 1014,95,14,9,3.86,2.8,3.52,3.14,3.95,3.57
13627,Below40,2011, 1003,22,8,5,3.37,3.2,3.09,3.29,3.23,3.27
10865,Below40,1019,,35,4,4,3.65,3.71,3.63,3.83,3.41,3.61
8145,41to100,2008, 1019 1033,181,44,20,3.85,3.29,3.62,3.41,3.71,3.65
12047,Below40,1019, 1014,95,14,9,3.86,2.8,3.52,3.14,3.95,3.57
402,Below40,2001, 1014,199,48,23,3.85,3.05,3.44,3.21,3.19,3.5
1441,41to100,2001, 1071,344,119,71,3.85,2.66,3.01,3.01,3.33,3.4
6794,41to100,3015,,56,32,25,3.43,3.58,2.94,3.58,2.91,3.33
5017,41to100,1019, 1033 1005,61,22,29,3.37,3.16,2.78,3.4,2.7,3.16
14126,15to$30,3017,,71,26,21,3.52,3.8,3.58,3.84,3.33,3.54
16549,15to$30,2008, 1008,4,6,2,3.33,4.42,3.5,3.92,2.5,3.44
40065,Below40,2015, 1014,6,1,2,3.56,3.33,3.78,3.56,3.78,3.53
26014,Below40,2015, 1014,12,3,4,3.42,3.32,3.89,3.74,3.37,3.4
31447,15to$30,1003, 1032,12,10,3,3.34,3.72,3.6,3.72,3.38,3.44
17785,15to$30,2008,,112,30,23,3.73,4.13,3.76,3.9,3.31,3.72
13949,41to100,2026,,214,64,17,3.71,3.75,3.72,3.84,3.32,3.65
11294,10to$15,1022,,122,41,34,3.43,3.31,3.25,3.41,3.42,3.36
11916,41to100,1003,,6,3,1,3.3,4.2,4.0,4.0,3.4,3.57
11997,10to$15,2008,,7,4,3,3.29,3.86,3.36,3.86,3.07,3.36
12813,41to100,1022, 1019,14,1,3,3.67,4.06,3.56,3.78,3.39,3.65
10729,41to100,2015, 1014,6,2,2,3.3,3.3,3.4,3.3,3.3,3.28
14406,41to100,1008,,17,9,4,3.27,3.87,3.5,3.6,3.17,3.36
10177,15to$30,1009,,23,11,6,3.35,3.95,3.58,3.63,3.22,3.45
12817,15to$30,2008,,11,13,5,3.21,3.86,3.52,3.79,2.9,3.31
14832,41to100,1022, 1071,32,10,5,3.49,3.17,3.51,3.23,3.23,3.4
14010,41to100,1019,,17,4,0,3.86,4.38,4.48,4.29,3.67,3.98
12653,41to100,1011,,17,2,1,3.9,3.8,3.63,3.9,3.1,3.71
20680,41to100,2008,,11,3,3,3.53,4.35,3.5,3.94,3.65,3.66
21260,15to$30,2008,,39,5,7,3.63,4.52,3.77,4.12,3.49,3.76
18785,30to$50,3006,,30,2,4,4.04,4.33,4.39,4.33,3.53,4.05
15432,15to$30,1025, 1014,51,28,63,2.83,3.1,3.08,3.31,2.68,2.92
3704,41to100,1022, 1022,28,10,2,3.53,3.65,3.65,3.67,3.33,3.53
12830,10to$15,2004,,93,21,15,3.74,3.84,3.83,3.83,3.35,3.68
15152,41to100,1019,,45,7,8,3.8,3.82,3.57,3.88,3.47,3.71
18227,41to100,1011,,4,7,10,2.81,2.95,2.71,3.29,2.62,2.81
14204,41to100,2008,,6,2,5,2.92,3.69,3.31,3.08,2.69,3.02
11105,41to100,1019,,7,4,0,3.59,3.82,3.5,3.59,3.64,3.58
14510,41to100,1022,,2,2,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12601,41to100,1019,,8,3,6,3.18,3.53,3.06,3.41,2.59,3.13
9869,15to$30,2008, 1032,238,75,46,3.57,3.47,3.47,3.78,3.22,3.49
22100,30to$50,2008, 1032,161,61,71,3.65,4.22,3.97,4.18,2.98,3.71
9765,15to$30,3007, 1019 1022,59,12,25,3.4,3.88,3.11,3.8,3.15,3.4
6632,Below40,2002,,74,27,12,3.41,3.99,3.37,3.59,2.91,3.41
10178,30to$50,1003,,8,5,2,3.13,3.6,2.87,3.73,2.93,3.17
50158,30to$50,1012,,5,12,6,2.57,4.35,3.3,4.0,2.35,3.0
6887,Below40,2004, 1006,15,1,0,4.25,2.75,3.0,3.19,4.25,3.75
10360,41to100,3003, 1033,57,8,3,3.98,3.68,4.21,3.96,3.9,3.93
2748,41to100,2008, 1022,25,19,6,3.26,3.45,3.42,3.54,3.12,3.29
9207,Below40,2010, 1003,29,25,7,3.27,3.28,3.38,3.38,3.23,3.28
31532,Below40,1011,,5,2,1,4.13,4.38,3.75,4.25,4.13,3.99
18684,41to100,1011,,30,4,2,3.84,4.19,3.71,3.97,3.15,3.77
18826,10to$15,2010,,118,44,17,3.66,4.04,3.59,3.87,3.13,3.62
1096,15to$30,1003, 1034,22,4,10,3.61,3.58,3.53,3.72,2.72,3.43
11380,41to100,3005, 1022,32,8,1,3.89,4.01,3.74,4.02,3.48,3.81
7434,41to100,2002, 1022,468,115,38,3.75,3.59,3.53,3.81,3.45,3.64
17546,Below40,2010, 1035,136,76,21,3.64,3.31,3.56,3.56,2.99,3.46
19038,41to100,3003, 1009 1036 1001,28,16,10,3.33,3.36,3.18,3.29,3.19,3.28
11768,41to100,3005, 1039,43,31,14,3.42,3.57,3.2,3.52,2.91,3.33
10202,Below40,3007,,12,8,31,2.78,2.29,2.06,2.29,2.65,2.52
14640,10to$15,1003,,73,22,6,3.67,4.15,4.09,4.27,3.12,3.76
3666,30to$50,2008, 1024 1028 1032,277,84,60,3.74,3.95,3.92,3.99,3.44,3.75
17546,Below40,2010, 1035,136,76,21,3.64,3.31,3.56,3.56,2.99,3.46
23646,41to100,1003, 1022 1035,9,6,2,3.35,3.35,3.29,3.82,2.94,3.3
13079,Below40,1019, 1014,23,8,0,3.81,3.29,3.55,3.52,3.16,3.58
14883,15to$30,2008, 1019,87,15,2,4.22,4.11,3.92,4.12,3.3,3.99
18123,41to100,2008,,10,4,9,2.91,3.43,3.13,3.3,2.96,3.03
9978,10to$15,2010,,38,10,12,3.42,3.4,3.22,3.47,3.3,3.35
17994,41to100,2005, 1022 1035,198,65,36,3.76,3.33,3.85,3.65,3.4,3.63
4156,41to100,2011, 1005,241,102,44,3.82,2.9,3.35,3.4,3.68,3.54
14232,15to$30,3007,,30,21,33,3.11,3.43,2.85,3.46,2.73,3.07
18533,41to100,2010, 1024,115,63,27,3.63,2.87,2.94,3.36,3.02,3.31
14232,15to$30,3007,,30,21,33,3.11,3.43,2.85,3.46,2.73,3.07
2932,10to$15,3007,,128,55,43,3.42,3.76,3.69,3.8,2.72,3.42
10137,15to$30,2008,,232,62,39,3.77,3.69,3.51,3.83,3.18,3.63
13332,10to$15,2029, 1034,110,50,29,3.66,3.45,3.22,3.48,3.15,3.45
9958,15to$30,2008, 1009 1036,27,6,10,3.7,3.4,3.12,3.58,3.26,3.48
3249,15to$30,2008, 1016,186,48,42,3.79,3.03,3.49,3.37,3.36,3.51
10202,Below40,3007,,12,8,31,2.78,2.29,2.06,2.29,2.65,2.52
17123,41to100,2029, 1034,66,29,13,3.64,3.14,3.2,3.38,3.53,3.45
14,41to100,3007,,27,5,9,3.46,3.41,3.3,3.51,3.15,3.37
15566,10to$15,2010, 1034,58,45,41,3.23,3.05,2.81,3.18,2.78,3.06
11701,41to100,2010, 1034 1014,31,28,37,2.97,3.21,2.85,3.07,2.61,2.91
2676,41to100,2028, 1036,124,36,33,3.7,2.93,3.04,3.09,3.39,3.38
15948,Below40,2010, 1014,10,2,1,3.77,3.0,3.08,3.23,2.62,3.37
1341,41to100,3007, 1001 1034,14,0,12,3.12,3.31,3.04,3.54,2.88,3.13
6016,41to100,2028, 1010,182,61,37,3.82,2.96,3.02,3.12,2.88,3.37
12848,41to100,3007, 1005 1010,41,33,24,3.41,3.21,2.95,3.46,2.79,3.22
14118,10to$15,3007, 1019 1024,54,20,17,3.43,3.81,3.18,3.74,2.86,3.38
18406,41to100,2027,,42,21,14,3.26,3.42,3.23,3.49,3.45,3.32
15385,41to100,2010, 1034,20,8,4,3.78,3.25,3.44,3.63,3.38,3.56
18810,Below40,2010, 1006,16,4,3,3.33,2.87,3.17,3.28,3.54,3.24
11572,41to100,3015,,27,11,8,3.3,3.39,2.98,3.41,3.11,3.23
1418,15to$30,1010,,68,12,15,3.7,4.29,3.62,3.9,3.22,3.69
2936,30to$50,2008, 1008,48,1,6,4.11,4.38,4.44,4.35,3.25,4.05
2868,41to100,2008,,65,15,5,3.79,4.46,3.92,4.26,3.24,3.85
10126,15to$30,3020, 1022,45,14,11,3.56,3.85,3.29,3.56,3.31,3.5
12736,Below40,1019, 1003,148,35,8,3.98,3.39,3.84,3.79,3.59,3.78
10605,10to$15,3020, 1009 1036,24,16,11,3.29,3.63,3.2,3.51,3.04,3.32
10318,10to$15,1019, 1041,149,34,29,3.71,3.87,3.35,3.8,3.41,3.64
12331,Below40,2028, 1014,47,30,12,3.42,3.08,3.29,3.31,3.06,3.28
11146,10to$15,1008, 1001,48,10,7,3.98,2.98,3.37,3.05,3.45,3.55
12047,Below40,1019, 1014,95,14,9,3.86,2.8,3.52,3.14,3.95,3.57
13168,Below40,2008, 1015,68,21,3,3.96,3.29,3.63,3.49,3.01,3.63
5987,41to100,4005, 1011 1031,100,15,12,3.92,4.07,3.69,3.79,3.24,3.78
11175,41to100,1011, 1035,222,63,22,3.97,3.31,3.63,3.65,2.88,3.63
